,transaction_id,date,product_category,product_name,units_sold,unit_price,total_revenue,region,payment_method
52735,72736,2023-03-15,Books,1984 by George Orwell,1,19.99,19.99,Australia,PayPal
52736,72737,2023-03-15,Books,1984 by George Orwell,5,19.99,99.95,Australia,Google Pay
52737,72738,2023-03-15,Clothing,Levis 501 Jeans,3,69.99,209.97,Australia,Apple Pay
52738,72739,2023-03-15,Clothing,Levis 501 Jeans,5,69.99,349.95,Europe,PayPal
52739,72740,2023-03-15,Clothing,Nike Air Force 1,4,89.99,359.96,Europe,Debit Card
52740,72741,2023-03-15,Clothing,Nike Air Force 1,4,89.99,359.96,North America,Credit Card
52741,72742,2023-03-15,Clothing,North Face Down Jacket,3,249.99,749.97,North America,Apple Pay
52742,72743,2023-03-15,Clothing,North Face Down Jacket,5,249.99,1249.95,South America,Apple Pay
52743,72744,2023-03-15,Clothing,North Face Down Jacket,5,249.99,1249.95,South America,Credit Card
52744,72745,2023-03-15,Clothing,Lululemon Align Leggings,1,98.0,98.0,Asia,Credit Card
52745,72746,2023-03-15,Clothing,Lululemon Align Leggings,3,98.0,294.0,South America,Debit Card
52746,72747,2023-03-15,Clothing,Lululemon Align Leggings,5,98.0,490.0,South America,Apple Pay
52747,72748,2023-03-15,Clothing,Lululemon Align Leggings,1,98.0,98.0,Asia,PayPal
52748,72749,2023-03-15,Clothing,Patagonia Better Sweater,1,139.99,139.99,Europe,Debit Card
52749,72750,2023-03-15,Clothing,Patagonia Better Sweater,1,139.99,139.99,South America,Google Pay
52750,72751,2023-03-15,Clothing,Patagonia Better Sweater,2,139.99,279.98,Australia,Debit Card
52751,72752,2023-03-15,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,Australia,Credit Card
52752,72753,2023-03-15,Clothing,Adidas Ultraboost Running Shoes,4,179.99,719.96,South America,Credit Card
52753,72754,2023-03-15,Clothing,Adidas Ultraboost Running Shoes,5,179.99,899.95,Australia,Apple Pay
52754,72755,2023-03-15,Clothing,Ray-Ban Aviator Sunglasses,5,154.99,774.95,Australia,Debit Card
52755,72756,2023-03-15,Clothing,Ray-Ban Aviator Sunglasses,2,154.99,309.98,Australia,Credit Card
52756,72757,2023-03-15,Clothing,Ray-Ban Aviator Sunglasses,5,154.99,774.95,Australia,Credit Card
52757,72758,2023-03-15,Clothing,Uniqlo Ultra Light Down Jacket,3,79.99,239.97,Asia,Credit Card
52758,72759,2023-03-15,Clothing,Uniqlo Ultra Light Down Jacket,4,79.99,319.96,North America,Debit Card
52759,72760,2023-03-15,Clothing,Uniqlo Ultra Light Down Jacket,5,79.99,399.95,Australia,Google Pay
52760,72761,2023-03-15,Electronics,iPhone 14 Pro,5,999.99,4999.95,North America,Google Pay
52761,72762,2023-03-15,Electronics,iPhone 14 Pro,3,999.99,2999.97,Asia,Apple Pay
52762,72763,2023-03-15,Electronics,iPhone 14 Pro,1,999.99,999.99,Europe,Credit Card
52763,72764,2023-03-15,Electronics,iPhone 14 Pro,5,999.99,4999.95,Australia,Credit Card
52764,72765,2023-03-15,Electronics,MacBook Pro 16-inch,2,2499.99,4999.98,South America,Credit Card
52765,72766,2023-03-15,Electronics,Samsung Galaxy Tab S8,4,749.99,2999.96,Australia,Google Pay
52766,72767,2023-03-15,Electronics,Samsung Galaxy Tab S8,3,749.99,2249.97,Europe,Apple Pay
52767,72768,2023-03-15,Electronics,Sony WH-1000XM4 Headphones,3,349.99,1049.97,Asia,Credit Card
52768,72769,2023-03-15,Electronics,Apple AirPods Pro,1,249.99,249.99,North America,Credit Card
52769,72770,2023-03-15,Electronics,Apple AirPods Pro,5,249.99,1249.95,Asia,PayPal
52770,72771,2023-03-15,Electronics,Nintendo Switch,5,299.99,1499.95,South America,Google Pay
52771,72772,2023-03-15,Electronics,Sony PlayStation 5,1,499.99,499.99,South America,PayPal
52772,72773,2023-03-15,Electronics,Apple Watch Series 8,4,399.99,1599.96,South America,PayPal
52773,72774,2023-03-15,Electronics,Apple Watch Series 8,3,399.99,1199.97,South America,PayPal
52774,72775,2023-03-15,Electronics,Apple Watch Series 8,4,399.99,1599.96,Europe,Debit Card
52775,72776,2023-03-15,Electronics,Apple Watch Series 8,1,399.99,399.99,Australia,PayPal
52776,72777,2023-03-15,Home Appliances,Dyson V11 Vacuum,5,499.99,2499.95,South America,PayPal
52777,72778,2023-03-15,Home Appliances,Dyson V11 Vacuum,4,499.99,1999.96,Europe,PayPal
52778,72779,2023-03-15,Home Appliances,Dyson V11 Vacuum,4,499.99,1999.96,Europe,Apple Pay
52779,72780,2023-03-15,Home Appliances,Instant Pot Duo,5,89.99,449.95,Europe,PayPal
52780,72781,2023-03-15,Home Appliances,Instant Pot Duo,5,89.99,449.95,North America,Apple Pay
52781,72782,2023-03-15,Home Appliances,Instant Pot Duo,3,89.99,269.97,Australia,Apple Pay
52782,72783,2023-03-15,Home Appliances,KitchenAid Stand Mixer,1,379.99,379.99,Europe,Debit Card
52783,72784,2023-03-15,Home Appliances,KitchenAid Stand Mixer,3,379.99,1139.97,Europe,Apple Pay
52784,72785,2023-03-15,Home Appliances,KitchenAid Stand Mixer,1,379.99,379.99,Australia,Google Pay
52785,72786,2023-03-15,Home Appliances,KitchenAid Stand Mixer,3,379.99,1139.97,North America,Google Pay
52786,72787,2023-03-15,Home Appliances,Roomba i7+,1,799.99,799.99,South America,Google Pay
52787,72788,2023-03-15,Home Appliances,Keurig K-Elite Coffee Maker,3,189.99,569.97,Asia,PayPal
52788,72789,2023-03-15,Home Appliances,Keurig K-Elite Coffee Maker,5,189.99,949.95,North America,PayPal
52789,72790,2023-03-15,Home Appliances,Vitamix Explorian Blender,2,349.99,699.98,North America,Debit Card
52790,72791,2023-03-15,Home Appliances,Vitamix Explorian Blender,2,349.99,699.98,North America,Apple Pay
52791,72792,2023-03-15,Home Appliances,Vitamix Explorian Blender,1,349.99,349.99,North America,Debit Card
52792,72793,2023-03-15,Home Appliances,Dyson Pure Cool Link,3,499.99,1499.97,Asia,Credit Card
52793,72794,2023-03-15,Home Appliances,Breville Smart Oven,5,299.99,1499.95,Europe,PayPal
52794,72795,2023-03-15,Sports,Wilson Evolution Basketball,4,29.99,119.96,Europe,PayPal
52795,72796,2023-03-15,Sports,Babolat Pure Drive Tennis Racket,2,199.99,399.98,Asia,Credit Card
52796,72797,2023-03-15,Sports,Babolat Pure Drive Tennis Racket,3,199.99,599.97,North America,Apple Pay
52797,72798,2023-03-15,Sports,Garmin Forerunner 945,1,599.99,599.99,South America,Google Pay
52798,72799,2023-03-15,Sports,Peloton Bike,1,1895.0,1895.0,South America,Google Pay
52799,72800,2023-03-15,Sports,Peloton Bike,5,1895.0,9475.0,South America,Credit Card
52800,72801,2023-03-15,Sports,Bowflex SelectTech 552 Dumbbells,3,399.99,1199.97,Australia,Credit Card
52801,72802,2023-03-15,Sports,Bowflex SelectTech 552 Dumbbells,2,399.99,799.98,Europe,Google Pay
52802,72803,2023-03-15,Sports,Bowflex SelectTech 552 Dumbbells,4,399.99,1599.96,South America,Apple Pay
52803,72804,2023-03-15,Sports,Bowflex SelectTech 552 Dumbbells,5,399.99,1999.95,Europe,Credit Card
52804,72805,2023-03-15,Sports,Nike Air Zoom Pegasus 37,1,129.99,129.99,Asia,PayPal
52805,72806,2023-03-15,Sports,Nike Air Zoom Pegasus 37,2,129.99,259.98,North America,Google Pay
52806,72807,2023-03-15,Sports,YETI Tundra 45 Cooler,4,299.99,1199.96,Australia,Google Pay
52807,72808,2023-03-15,Sports,YETI Tundra 45 Cooler,2,299.99,599.98,Europe,PayPal
52808,72809,2023-03-15,Sports,Fitbit Charge 5,1,129.99,129.99,Australia,Apple Pay
52809,72810,2023-03-16,Beauty Products,Neutrogena Skincare Set,1,89.99,89.99,Asia,Credit Card
52810,72811,2023-03-16,Beauty Products,Neutrogena Skincare Set,3,89.99,269.97,Australia,PayPal
52811,72812,2023-03-16,Beauty Products,Chanel No. 5 Perfume,5,129.99,649.95,Asia,Credit Card
52812,72813,2023-03-16,Beauty Products,Chanel No. 5 Perfume,2,129.99,259.98,Australia,Debit Card
52813,72814,2023-03-16,Beauty Products,Chanel No. 5 Perfume,3,129.99,389.97,Europe,Debit Card
52814,72815,2023-03-16,Beauty Products,Chanel No. 5 Perfume,3,129.99,389.97,Europe,Apple Pay
52815,72816,2023-03-16,Beauty Products,La Mer Creme de la Mer Moisturizer,2,190.0,380.0,Europe,Debit Card
52816,72817,2023-03-16,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,Europe,Debit Card
52817,72818,2023-03-16,Beauty Products,La Mer Creme de la Mer Moisturizer,3,190.0,570.0,South America,Apple Pay
52818,72819,2023-03-16,Beauty Products,Drunk Elephant C-Firma Day Serum,5,78.0,390.0,North America,Credit Card
52819,72820,2023-03-16,Beauty Products,Drunk Elephant C-Firma Day Serum,2,78.0,156.0,North America,PayPal
52820,72821,2023-03-16,Beauty Products,Drunk Elephant C-Firma Day Serum,4,78.0,312.0,Asia,Apple Pay
52821,72822,2023-03-16,Beauty Products,Charlotte Tilbury Magic Cream,2,100.0,200.0,Asia,Debit Card
52822,72823,2023-03-16,Beauty Products,Charlotte Tilbury Magic Cream,2,100.0,200.0,Europe,Apple Pay
52823,72824,2023-03-16,Beauty Products,Charlotte Tilbury Magic Cream,5,100.0,500.0,Asia,Debit Card
52824,72825,2023-03-16,Beauty Products,Tatcha The Water Cream,2,68.0,136.0,Asia,Google Pay
52825,72826,2023-03-16,Beauty Products,Tatcha The Water Cream,1,68.0,68.0,North America,PayPal
52826,72827,2023-03-16,Beauty Products,Tatcha The Water Cream,4,68.0,272.0,North America,PayPal
52827,72828,2023-03-16,Beauty Products,Tatcha The Water Cream,1,68.0,68.0,Australia,Apple Pay
52828,72829,2023-03-16,Beauty Products,Sunday Riley Good Genes,2,105.0,210.0,Asia,Debit Card
52829,72830,2023-03-16,Beauty Products,Sunday Riley Good Genes,2,105.0,210.0,Asia,Debit Card
52830,72831,2023-03-16,Beauty Products,Estee Lauder Advanced Night Repair,3,105.0,315.0,Asia,PayPal
52831,72832,2023-03-16,Beauty Products,Estee Lauder Advanced Night Repair,1,105.0,105.0,North America,Apple Pay
52832,72833,2023-03-16,Beauty Products,Estee Lauder Advanced Night Repair,4,105.0,420.0,South America,Google Pay
52833,72834,2023-03-16,Books,Atomic Habits by James Clear,1,16.99,16.99,Australia,Debit Card
52834,72835,2023-03-16,Books,Atomic Habits by James Clear,5,16.99,84.95,South America,Debit Card
52835,72836,2023-03-16,Books,The Da Vinci Code,2,15.99,31.98,South America,Apple Pay
52836,72837,2023-03-16,Books,The Da Vinci Code,4,15.99,63.96,Europe,Credit Card
52837,72838,2023-03-16,Books,The Da Vinci Code,5,15.99,79.95,Asia,Apple Pay
52838,72839,2023-03-16,Books,Dune by Frank Herbert,4,25.99,103.96,North America,Credit Card
52839,72840,2023-03-16,Books,Dune by Frank Herbert,2,25.99,51.98,North America,Google Pay
52840,72841,2023-03-16,Books,Sapiens A Brief History of Humankind,1,18.99,18.99,South America,PayPal
52841,72842,2023-03-16,Books,Sapiens A Brief History of Humankind,3,18.99,56.97,Europe,Apple Pay
52842,72843,2023-03-16,Books,Harry Potter and the Sorcerers Stone,2,24.99,49.98,South America,Debit Card
52843,72844,2023-03-16,Books,Harry Potter and the Sorcerers Stone,1,24.99,24.99,Europe,Debit Card
52844,72845,2023-03-16,Books,Harry Potter and the Sorcerers Stone,4,24.99,99.96,Asia,Debit Card
52845,72846,2023-03-16,Books,The Alchemist by Paulo Coelho,3,14.99,44.97,Australia,PayPal
52846,72847,2023-03-16,Books,The Alchemist by Paulo Coelho,5,14.99,74.95,North America,Google Pay
52847,72848,2023-03-16,Books,Where the Crawdads Sing by Delia Owens,3,18.99,56.97,Europe,Credit Card
52848,72849,2023-03-16,Books,Where the Crawdads Sing by Delia Owens,5,18.99,94.95,Australia,PayPal
52849,72850,2023-03-16,Books,Where the Crawdads Sing by Delia Owens,3,18.99,56.97,Asia,Google Pay
52850,72851,2023-03-16,Books,1984 by George Orwell,4,19.99,79.96,Asia,Debit Card
52851,72852,2023-03-16,Books,1984 by George Orwell,2,19.99,39.98,North America,Google Pay
52852,72853,2023-03-16,Books,1984 by George Orwell,1,19.99,19.99,South America,Google Pay
52853,72854,2023-03-16,Books,1984 by George Orwell,5,19.99,99.95,South America,Credit Card
52854,72855,2023-03-16,Clothing,Levis 501 Jeans,4,69.99,279.96,North America,Debit Card
52855,72856,2023-03-16,Clothing,Levis 501 Jeans,5,69.99,349.95,North America,PayPal
52856,72857,2023-03-16,Clothing,Levis 501 Jeans,1,69.99,69.99,South America,Debit Card
52857,72858,2023-03-16,Clothing,Nike Air Force 1,2,89.99,179.98,South America,Apple Pay
52858,72859,2023-03-16,Clothing,Nike Air Force 1,1,89.99,89.99,Australia,PayPal
52859,72860,2023-03-16,Clothing,North Face Down Jacket,5,249.99,1249.95,Asia,Apple Pay
52860,72861,2023-03-16,Clothing,North Face Down Jacket,4,249.99,999.96,Australia,Debit Card
52861,72862,2023-03-16,Clothing,North Face Down Jacket,5,249.99,1249.95,North America,PayPal
52862,72863,2023-03-16,Clothing,Lululemon Align Leggings,4,98.0,392.0,South America,Apple Pay
52863,72864,2023-03-16,Clothing,Lululemon Align Leggings,5,98.0,490.0,Australia,PayPal
52864,72865,2023-03-16,Clothing,Lululemon Align Leggings,4,98.0,392.0,South America,Apple Pay
52865,72866,2023-03-16,Clothing,Lululemon Align Leggings,1,98.0,98.0,Europe,Credit Card
52866,72867,2023-03-16,Clothing,Patagonia Better Sweater,5,139.99,699.95,North America,Apple Pay
52867,72868,2023-03-16,Clothing,Adidas Ultraboost Running Shoes,2,179.99,359.98,Australia,PayPal
52868,72869,2023-03-16,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,North America,Apple Pay
52869,72870,2023-03-16,Clothing,Adidas Ultraboost Running Shoes,5,179.99,899.95,Asia,Credit Card
52870,72871,2023-03-16,Clothing,Ray-Ban Aviator Sunglasses,3,154.99,464.97,South America,PayPal
52871,72872,2023-03-16,Clothing,Uniqlo Ultra Light Down Jacket,5,79.99,399.95,Asia,Credit Card
52872,72873,2023-03-16,Electronics,iPhone 14 Pro,1,999.99,999.99,Europe,Credit Card
52873,72874,2023-03-16,Electronics,MacBook Pro 16-inch,3,2499.99,7499.97,South America,Credit Card
52874,72875,2023-03-16,Electronics,Samsung Galaxy Tab S8,4,749.99,2999.96,Australia,Credit Card
52875,72876,2023-03-16,Electronics,Samsung Galaxy Tab S8,5,749.99,3749.95,South America,PayPal
52876,72877,2023-03-16,Electronics,Samsung Galaxy Tab S8,3,749.99,2249.97,Australia,Debit Card
52877,72878,2023-03-16,Electronics,Sony WH-1000XM4 Headphones,5,349.99,1749.95,South America,Credit Card
52878,72879,2023-03-16,Electronics,Sony WH-1000XM4 Headphones,1,349.99,349.99,Europe,PayPal
52879,72880,2023-03-16,Electronics,Sony WH-1000XM4 Headphones,3,349.99,1049.97,South America,Apple Pay
52880,72881,2023-03-16,Electronics,Apple AirPods Pro,2,249.99,499.98,Asia,Debit Card
52881,72882,2023-03-16,Electronics,Apple AirPods Pro,5,249.99,1249.95,South America,Apple Pay
52882,72883,2023-03-16,Electronics,Apple AirPods Pro,3,249.99,749.97,Asia,Credit Card
52883,72884,2023-03-16,Electronics,Nintendo Switch,3,299.99,899.97,Asia,Apple Pay
52884,72885,2023-03-16,Electronics,Sony PlayStation 5,3,499.99,1499.97,Asia,Debit Card
52885,72886,2023-03-16,Electronics,Sony PlayStation 5,4,499.99,1999.96,Asia,Debit Card
52886,72887,2023-03-16,Electronics,Sony PlayStation 5,1,499.99,499.99,Australia,PayPal
52887,72888,2023-03-16,Electronics,Apple Watch Series 8,5,399.99,1999.95,Australia,Google Pay
52888,72889,2023-03-16,Electronics,Apple Watch Series 8,4,399.99,1599.96,Asia,PayPal
52889,72890,2023-03-16,Electronics,Apple Watch Series 8,5,399.99,1999.95,South America,PayPal
52890,72891,2023-03-16,Electronics,Apple Watch Series 8,1,399.99,399.99,Europe,Debit Card
52891,72892,2023-03-16,Home Appliances,Dyson V11 Vacuum,2,499.99,999.98,Europe,PayPal
52892,72893,2023-03-16,Home Appliances,Dyson V11 Vacuum,1,499.99,499.99,Europe,Credit Card
52893,72894,2023-03-16,Home Appliances,Instant Pot Duo,1,89.99,89.99,Europe,Google Pay
52894,72895,2023-03-16,Home Appliances,Instant Pot Duo,1,89.99,89.99,Australia,Credit Card
52895,72896,2023-03-16,Home Appliances,Instant Pot Duo,1,89.99,89.99,Australia,Credit Card
52896,72897,2023-03-16,Home Appliances,Instant Pot Duo,1,89.99,89.99,Australia,Google Pay
52897,72898,2023-03-16,Home Appliances,KitchenAid Stand Mixer,5,379.99,1899.95,Australia,PayPal
52898,72899,2023-03-16,Home Appliances,KitchenAid Stand Mixer,3,379.99,1139.97,North America,Google Pay
52899,72900,2023-03-16,Home Appliances,KitchenAid Stand Mixer,3,379.99,1139.97,North America,PayPal
52900,72901,2023-03-16,Home Appliances,Roomba i7+,2,799.99,1599.98,North America,Google Pay
52901,72902,2023-03-16,Home Appliances,Roomba i7+,4,799.99,3199.96,Europe,Google Pay
52902,72903,2023-03-16,Home Appliances,Keurig K-Elite Coffee Maker,4,189.99,759.96,Australia,Google Pay
52903,72904,2023-03-16,Home Appliances,Vitamix Explorian Blender,3,349.99,1049.97,Europe,Debit Card
52904,72905,2023-03-16,Home Appliances,Vitamix Explorian Blender,5,349.99,1749.95,Australia,Debit Card
52905,72906,2023-03-16,Home Appliances,Dyson Pure Cool Link,3,499.99,1499.97,Europe,PayPal
52906,72907,2023-03-16,Home Appliances,Breville Smart Oven,3,299.99,899.97,South America,Debit Card
52907,72908,2023-03-16,Home Appliances,Breville Smart Oven,2,299.99,599.98,North America,PayPal
52908,72909,2023-03-16,Sports,Wilson Evolution Basketball,4,29.99,119.96,South America,Credit Card
52909,72910,2023-03-16,Sports,Wilson Evolution Basketball,1,29.99,29.99,Australia,Google Pay
52910,72911,2023-03-16,Sports,Babolat Pure Drive Tennis Racket,4,199.99,799.96,Australia,Debit Card
52911,72912,2023-03-16,Sports,Garmin Forerunner 945,3,599.99,1799.97,North America,Debit Card
52912,72913,2023-03-16,Sports,Garmin Forerunner 945,5,599.99,2999.95,Australia,PayPal
52913,72914,2023-03-16,Sports,Garmin Forerunner 945,1,599.99,599.99,South America,Apple Pay
52914,72915,2023-03-16,Sports,Peloton Bike,2,1895.0,3790.0,North America,Debit Card
52915,72916,2023-03-16,Sports,Peloton Bike,3,1895.0,5685.0,South America,Credit Card
52916,72917,2023-03-16,Sports,Bowflex SelectTech 552 Dumbbells,4,399.99,1599.96,North America,Google Pay
52917,72918,2023-03-16,Sports,Nike Air Zoom Pegasus 37,5,129.99,649.95,South America,Google Pay
52918,72919,2023-03-16,Sports,Nike Air Zoom Pegasus 37,3,129.99,389.97,North America,Credit Card
52919,72920,2023-03-16,Sports,Nike Air Zoom Pegasus 37,4,129.99,519.96,Asia,Apple Pay
52920,72921,2023-03-16,Sports,YETI Tundra 45 Cooler,5,299.99,1499.95,Europe,PayPal
52921,72922,2023-03-16,Sports,YETI Tundra 45 Cooler,3,299.99,899.97,Asia,Debit Card
52922,72923,2023-03-16,Sports,YETI Tundra 45 Cooler,1,299.99,299.99,Australia,Apple Pay
52923,72924,2023-03-16,Sports,Fitbit Charge 5,1,129.99,129.99,North America,PayPal
52924,72925,2023-03-16,Sports,Fitbit Charge 5,4,129.99,519.96,Australia,Google Pay
52925,72926,2023-03-17,Beauty Products,Neutrogena Skincare Set,4,89.99,359.96,Europe,Google Pay
52926,72927,2023-03-17,Beauty Products,Neutrogena Skincare Set,4,89.99,359.96,Asia,Debit Card
52927,72928,2023-03-17,Beauty Products,Neutrogena Skincare Set,3,89.99,269.97,Asia,Debit Card
52928,72929,2023-03-17,Beauty Products,Chanel No. 5 Perfume,2,129.99,259.98,South America,PayPal
52929,72930,2023-03-17,Beauty Products,Chanel No. 5 Perfume,1,129.99,129.99,Asia,Credit Card
52930,72931,2023-03-17,Beauty Products,La Mer Creme de la Mer Moisturizer,4,190.0,760.0,Australia,Credit Card
52931,72932,2023-03-17,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,Europe,Apple Pay
52932,72933,2023-03-17,Beauty Products,La Mer Creme de la Mer Moisturizer,2,190.0,380.0,Asia,Debit Card
52933,72934,2023-03-17,Beauty Products,Drunk Elephant C-Firma Day Serum,1,78.0,78.0,Australia,Debit Card
52934,72935,2023-03-17,Beauty Products,Drunk Elephant C-Firma Day Serum,5,78.0,390.0,Australia,PayPal
52935,72936,2023-03-17,Beauty Products,Drunk Elephant C-Firma Day Serum,3,78.0,234.0,South America,PayPal
52936,72937,2023-03-17,Beauty Products,Drunk Elephant C-Firma Day Serum,5,78.0,390.0,Australia,PayPal
52937,72938,2023-03-17,Beauty Products,Charlotte Tilbury Magic Cream,2,100.0,200.0,Europe,Credit Card
52938,72939,2023-03-17,Beauty Products,Charlotte Tilbury Magic Cream,2,100.0,200.0,South America,Credit Card
52939,72940,2023-03-17,Beauty Products,Charlotte Tilbury Magic Cream,4,100.0,400.0,Australia,Apple Pay
52940,72941,2023-03-17,Beauty Products,Tatcha The Water Cream,2,68.0,136.0,North America,Google Pay
52941,72942,2023-03-17,Beauty Products,Tatcha The Water Cream,2,68.0,136.0,North America,Apple Pay
52942,72943,2023-03-17,Beauty Products,Sunday Riley Good Genes,4,105.0,420.0,Europe,Debit Card
52943,72944,2023-03-17,Beauty Products,Sunday Riley Good Genes,1,105.0,105.0,Asia,Credit Card
52944,72945,2023-03-17,Beauty Products,Sunday Riley Good Genes,2,105.0,210.0,Europe,Apple Pay
52945,72946,2023-03-17,Beauty Products,Sunday Riley Good Genes,5,105.0,525.0,Europe,Credit Card
52946,72947,2023-03-17,Beauty Products,Estee Lauder Advanced Night Repair,4,105.0,420.0,North America,PayPal
52947,72948,2023-03-17,Books,Atomic Habits by James Clear,2,16.99,33.98,Asia,Debit Card
52948,72949,2023-03-17,Books,Atomic Habits by James Clear,2,16.99,33.98,Europe,Google Pay
52949,72950,2023-03-17,Books,Atomic Habits by James Clear,5,16.99,84.95,Australia,PayPal
52950,72951,2023-03-17,Books,The Da Vinci Code,3,15.99,47.97,Australia,Google Pay
52951,72952,2023-03-17,Books,The Da Vinci Code,2,15.99,31.98,Asia,Credit Card
52952,72953,2023-03-17,Books,The Da Vinci Code,2,15.99,31.98,Australia,PayPal
52953,72954,2023-03-17,Books,The Da Vinci Code,1,15.99,15.99,Asia,Debit Card
52954,72955,2023-03-17,Books,Dune by Frank Herbert,5,25.99,129.95,South America,Debit Card
52955,72956,2023-03-17,Books,Dune by Frank Herbert,4,25.99,103.96,Europe,Credit Card
52956,72957,2023-03-17,Books,Dune by Frank Herbert,3,25.99,77.97,North America,Credit Card
52957,72958,2023-03-17,Books,Dune by Frank Herbert,1,25.99,25.99,North America,PayPal
52958,72959,2023-03-17,Books,Sapiens A Brief History of Humankind,4,18.99,75.96,South America,Google Pay
52959,72960,2023-03-17,Books,Sapiens A Brief History of Humankind,2,18.99,37.98,North America,Debit Card
52960,72961,2023-03-17,Books,Sapiens A Brief History of Humankind,5,18.99,94.95,North America,Google Pay
52961,72962,2023-03-17,Books,Harry Potter and the Sorcerers Stone,5,24.99,124.95,South America,Debit Card
52962,72963,2023-03-17,Books,Harry Potter and the Sorcerers Stone,3,24.99,74.97,Australia,Credit Card
52963,72964,2023-03-17,Books,Harry Potter and the Sorcerers Stone,3,24.99,74.97,Europe,Google Pay
52964,72965,2023-03-17,Books,The Alchemist by Paulo Coelho,3,14.99,44.97,Australia,Credit Card
52965,72966,2023-03-17,Books,The Alchemist by Paulo Coelho,3,14.99,44.97,North America,Apple Pay
52966,72967,2023-03-17,Books,The Alchemist by Paulo Coelho,5,14.99,74.95,Asia,Apple Pay
52967,72968,2023-03-17,Books,Where the Crawdads Sing by Delia Owens,4,18.99,75.96,North America,Debit Card
52968,72969,2023-03-17,Books,Where the Crawdads Sing by Delia Owens,1,18.99,18.99,North America,Credit Card
52969,72970,2023-03-17,Books,1984 by George Orwell,5,19.99,99.95,North America,Google Pay
52970,72971,2023-03-17,Clothing,Levis 501 Jeans,2,69.99,139.98,North America,Debit Card
52971,72972,2023-03-17,Clothing,Levis 501 Jeans,4,69.99,279.96,North America,Apple Pay
52972,72973,2023-03-17,Clothing,Levis 501 Jeans,4,69.99,279.96,Australia,Debit Card
52973,72974,2023-03-17,Clothing,Levis 501 Jeans,4,69.99,279.96,Europe,PayPal
52974,72975,2023-03-17,Clothing,Nike Air Force 1,5,89.99,449.95,Europe,Apple Pay
52975,72976,2023-03-17,Clothing,North Face Down Jacket,2,249.99,499.98,North America,Credit Card
52976,72977,2023-03-17,Clothing,Lululemon Align Leggings,2,98.0,196.0,Europe,Apple Pay
52977,72978,2023-03-17,Clothing,Lululemon Align Leggings,1,98.0,98.0,North America,PayPal
52978,72979,2023-03-17,Clothing,Patagonia Better Sweater,3,139.99,419.97,Europe,Google Pay
52979,72980,2023-03-17,Clothing,Patagonia Better Sweater,1,139.99,139.99,Europe,Apple Pay
52980,72981,2023-03-17,Clothing,Adidas Ultraboost Running Shoes,5,179.99,899.95,Europe,PayPal
52981,72982,2023-03-17,Clothing,Adidas Ultraboost Running Shoes,2,179.99,359.98,Australia,Apple Pay
52982,72983,2023-03-17,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,North America,Credit Card
52983,72984,2023-03-17,Clothing,Adidas Ultraboost Running Shoes,3,179.99,539.97,North America,Debit Card
52984,72985,2023-03-17,Clothing,Ray-Ban Aviator Sunglasses,1,154.99,154.99,Europe,Credit Card
52985,72986,2023-03-17,Clothing,Ray-Ban Aviator Sunglasses,1,154.99,154.99,South America,Debit Card
52986,72987,2023-03-17,Clothing,Uniqlo Ultra Light Down Jacket,5,79.99,399.95,Asia,Debit Card
52987,72988,2023-03-17,Clothing,Uniqlo Ultra Light Down Jacket,3,79.99,239.97,Asia,Debit Card
52988,72989,2023-03-17,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,South America,PayPal
52989,72990,2023-03-17,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,Asia,PayPal
52990,72991,2023-03-17,Electronics,iPhone 14 Pro,4,999.99,3999.96,Asia,PayPal
52991,72992,2023-03-17,Electronics,iPhone 14 Pro,5,999.99,4999.95,Europe,Google Pay
52992,72993,2023-03-17,Electronics,iPhone 14 Pro,5,999.99,4999.95,North America,PayPal
52993,72994,2023-03-17,Electronics,iPhone 14 Pro,5,999.99,4999.95,South America,Credit Card
52994,72995,2023-03-17,Electronics,MacBook Pro 16-inch,2,2499.99,4999.98,North America,Debit Card
52995,72996,2023-03-17,Electronics,MacBook Pro 16-inch,4,2499.99,9999.96,Europe,Apple Pay
52996,72997,2023-03-17,Electronics,MacBook Pro 16-inch,3,2499.99,7499.97,Australia,Apple Pay
52997,72998,2023-03-17,Electronics,MacBook Pro 16-inch,5,2499.99,12499.95,South America,Google Pay
52998,72999,2023-03-17,Electronics,Samsung Galaxy Tab S8,2,749.99,1499.98,Australia,Credit Card
52999,73000,2023-03-17,Electronics,Samsung Galaxy Tab S8,2,749.99,1499.98,South America,PayPal
53000,73001,2023-03-17,Electronics,Samsung Galaxy Tab S8,5,749.99,3749.95,Australia,PayPal
53001,73002,2023-03-17,Electronics,Samsung Galaxy Tab S8,2,749.99,1499.98,Australia,Credit Card
53002,73003,2023-03-17,Electronics,Sony WH-1000XM4 Headphones,5,349.99,1749.95,Australia,Credit Card
53003,73004,2023-03-17,Electronics,Sony WH-1000XM4 Headphones,4,349.99,1399.96,Europe,Debit Card
